100-0,-0.6624,0.1430,-0.0020,-0.7353,0.448,-0.272,0.720,85
100-0,-0.6624,0.1433,-0.0019,-0.7352,0.430,-0.278,0.722,85
100-0,-0.6624,0.1437,-0.0019,-0.7352,0.413,-0.270,0.728,85
100-0,-0.6624,0.1438,-0.0019,-0.7351,0.404,-0.271,0.730,85
100-0,-0.6624,0.1441,-0.0019,-0.7350,0.407,-0.219,0.730,85
100-0,-0.6625,0.1442,-0.0019,-0.7350,0.407,-0.245,0.730,85
100-0,-0.6626,0.1444,-0.0019,-0.7348,0.402,-0.206,0.732,85
100-0,-0.6628,0.1445,-0.0019,-0.7346,0.411,-0.194,0.741,85
100-0,-0.6630,0.1446,-0.0019,-0.7345,0.409,-0.168,0.746,85
100-0,-0.6633,0.1446,-0.0019,-0.7341,0.429,-0.149,0.747,85
100-0,-0.6636,0.1446,-0.0019,-0.7339,0.415,-0.132,0.748,85
100-0,-0.6641,0.1445,-0.0020,-0.7335,0.449,-0.085,0.745,85
100-0,-0.6647,0.1444,-0.0020,-0.7329,0.429,-0.055,0.750,85
100-0,-0.6651,0.1443,-0.0020,-0.7325,0.460,-0.011,0.757,85
100-0,-0.6659,0.1441,-0.0020,-0.7319,0.490,-0.009,0.779,85
100-0,-0.6664,0.1439,-0.0020,-0.7314,0.499,0.050,0.788,85
100-0,-0.6673,0.1436,-0.0020,-0.7307,0.530,0.068,0.827,85
100-0,-0.6682,0.1431,-0.0021,-0.7300,0.551,0.134,0.851,85
100-0,-0.6688,0.1428,-0.0021,-0.7295,0.567,0.131,0.869,85
100-0,-0.6697,0.1423,-0.0023,-0.7288,0.565,0.160,0.911,85
100-0,-0.6702,0.1419,-0.0024,-0.7284,0.550,0.158,0.934,85
100-0,-0.6710,0.1414,-0.0027,-0.7278,0.525,0.171,0.960,85
100-0,-0.6714,0.1409,-0.0029,-0.7274,0.515,0.160,0.977,85
100-0,-0.6721,0.1403,-0.0032,-0.7269,0.494,0.166,0.985,85
100-0,-0.6727,0.1396,-0.0036,-0.7265,0.504,0.150,0.991,85
100-0,-0.6731,0.1391,-0.0039,-0.7262,0.499,0.138,0.991,85
100-0,-0.6737,0.1383,-0.0044,-0.7258,0.514,0.132,0.983,85
100-0,-0.6741,0.1377,-0.0047,-0.7256,0.521,0.123,0.986,85
100-0,-0.6747,0.1368,-0.0053,-0.7252,0.518,0.128,0.985,85
100-0,-0.6751,0.1362,-0.0057,-0.7249,0.510,0.139,0.992,85
100-0,-0.6757,0.1352,-0.0063,-0.7246,0.466,0.161,1.012,85
100-0,-0.6761,0.1345,-0.0067,-0.7243,0.435,0.173,1.026,85
100-0,-0.6767,0.1335,-0.0074,-0.7239,0.405,0.183,1.033,85
100-0,-0.6773,0.1323,-0.0081,-0.7235,0.363,0.211,1.047,85
100-0,-0.6778,0.1316,-0.0086,-0.7232,0.337,0.214,1.047,85
100-0,-0.6785,0.1304,-0.0094,-0.7228,0.275,0.218,1.052,85
100-0,-0.6789,0.1295,-0.0100,-0.7225,0.273,0.209,1.044,85
100-0,-0.6796,0.1283,-0.0109,-0.7221,0.220,0.194,1.037,85
100-0,-0.6801,0.1274,-0.0115,-0.7218,0.253,0.175,1.051,85
100-0,-0.6807,0.1261,-0.0125,-0.7214,0.155,0.218,1.040,85
100-0,-0.6811,0.1252,-0.0132,-0.7212,0.130,0.194,1.037,85
100-0,-0.6817,0.1238,-0.0143,-0.7208,0.065,0.158,1.037,85
100-0,-0.6822,0.1224,-0.0154,-0.7205,0.041,0.138,1.043,85
100-0,-0.6826,0.1215,-0.0163,-0.7204,0.016,0.110,1.045,85
100-0,-0.6830,0.1201,-0.0175,-0.7201,0.003,0.083,1.040,85
100-0,-0.6833,0.1192,-0.0184,-0.7200,-0.009,0.078,1.028,85
100-0,-0.6838,0.1177,-0.0198,-0.7198,0.003,0.089,1.024,85
100-0,-0.6840,0.1168,-0.0207,-0.7196,0.007,0.101,1.017,85
100-0,-0.6844,0.1153,-0.0222,-0.7194,0.034,0.091,1.012,85
100-0,-0.6847,0.1144,-0.0232,-0.7193,0.059,0.093,1.017,85
100-0,-0.6850,0.1129,-0.0248,-0.7192,0.084,0.085,1.026,85
100-0,-0.6853,0.1114,-0.0264,-0.7191,0.091,0.075,1.028,85
100-0,-0.6855,0.1104,-0.0275,-0.7190,0.103,0.069,1.027,85
100-0,-0.6857,0.1089,-0.0291,-0.7190,0.101,0.078,1.025,85
100-0,-0.6859,0.1079,-0.0303,-0.7189,0.101,0.076,1.028,85
100-0,-0.6861,0.1064,-0.0320,-0.7188,0.095,0.071,1.030,85
100-0,-0.6863,0.1054,-0.0332,-0.7188,0.083,0.073,1.028,85
100-0,-0.6866,0.1039,-0.0350,-0.7187,0.073,0.069,1.036,85
100-0,-0.6867,0.1029,-0.0363,-0.7186,0.050,0.060,1.044,85
100-0,-0.6871,0.1013,-0.0381,-0.7184,0.048,0.039,1.053,85
100-0,-0.6874,0.0998,-0.0400,-0.7182,0.030,0.042,1.048,85
100-0,-0.6877,0.0987,-0.0413,-0.7180,0.024,0.044,1.048,85
100-0,-0.6881,0.0972,-0.0432,-0.7177,-0.003,0.049,1.045,85
100-0,-0.6884,0.0961,-0.0445,-0.7175,-0.011,0.051,1.049,85
100-0,-0.6888,0.0946,-0.0465,-0.7171,-0.025,0.075,1.046,85
100-0,-0.6891,0.0935,-0.0478,-0.7169,-0.053,0.060,1.048,85
100-0,-0.6896,0.0920,-0.0499,-0.7165,-0.049,0.094,1.033,85
100-0,-0.6901,0.0905,-0.0520,-0.7160,-0.063,0.081,1.034,85
100-0,-0.6904,0.0894,-0.0534,-0.7158,-0.062,0.098,1.019,85
100-0,-0.6909,0.0879,-0.0555,-0.7153,-0.059,0.096,1.013,85
100-0,-0.6912,0.0869,-0.0570,-0.7150,-0.072,0.115,1.008,85
100-0,-0.6917,0.0854,-0.0592,-0.7146,-0.057,0.124,0.995,85
100-0,-0.6921,0.0838,-0.0615,-0.7141,-0.048,0.134,0.995,85
100-0,-0.6925,0.0823,-0.0638,-0.7137,-0.017,0.153,0.998,85
100-0,-0.6928,0.0813,-0.0654,-0.7134,-0.016,0.165,0.999,85
100-0,-0.6932,0.0799,-0.0677,-0.7130,0.017,0.192,1.003,85
100-0,-0.6934,0.0789,-0.0694,-0.7128,0.015,0.203,1.015,85
100-0,-0.6937,0.0775,-0.0718,-0.7124,0.034,0.225,1.005,85
100-0,-0.6939,0.0765,-0.0735,-0.7121,0.046,0.218,0.999,85
100-0,-0.6941,0.0751,-0.0760,-0.7118,0.052,0.215,0.984,85
100-0,-0.6943,0.0740,-0.0777,-0.7115,0.063,0.215,0.975,85
100-0,-0.6945,0.0726,-0.0802,-0.7112,0.070,0.203,0.953,85
100-0,-0.6946,0.0717,-0.0820,-0.7110,0.076,0.187,0.939,85
100-0,-0.6948,0.0703,-0.0846,-0.7107,0.097,0.169,0.924,85
100-0,-0.6949,0.0689,-0.0872,-0.7104,0.094,0.156,0.912,85
100-0,-0.6949,0.0680,-0.0890,-0.7102,0.101,0.140,0.899,85
100-0,-0.6950,0.0667,-0.0917,-0.7099,0.097,0.109,0.893,85
100-0,-0.6951,0.0653,-0.0944,-0.7096,0.098,0.111,0.878,85
100-0,-0.6951,0.0644,-0.0962,-0.7094,0.104,0.086,0.873,85
100-0,-0.6951,0.0636,-0.0980,-0.7093,0.088,0.099,0.869,85
100-0,-0.6951,0.0623,-0.1007,-0.7090,0.091,0.063,0.871,85
100-0,-0.6951,0.0610,-0.1034,-0.7087,0.089,0.080,0.865,86
100-0,-0.6951,0.0602,-0.1052,-0.7085,0.088,0.061,0.858,85
100-0,-0.6952,0.0589,-0.1079,-0.7081,0.087,0.060,0.865,85
100-0,-0.6952,0.0581,-0.1097,-0.7079,0.086,0.069,0.865,85
100-0,-0.6953,0.0569,-0.1124,-0.7075,0.071,0.081,0.871,85
100-0,-0.6953,0.0562,-0.1142,-0.7072,0.082,0.072,0.863,85
100-0,-0.6954,0.0550,-0.1169,-0.7068,0.070,0.067,0.865,85
100-0,-0.6954,0.0543,-0.1187,-0.7066,0.082,0.068,0.863,85
100-0,-0.6954,0.0532,-0.1214,-0.7062,0.086,0.056,0.856,85
100-0,-0.6954,0.0524,-0.1232,-0.7059,0.102,0.045,0.855,85
100-0,-0.6954,0.0514,-0.1258,-0.7055,0.110,0.042,0.850,85
100-0,-0.6954,0.0503,-0.1285,-0.7051,0.121,0.035,0.848,85
100-0,-0.6954,0.0496,-0.1302,-0.7049,0.126,0.029,0.841,85
100-0,-0.6953,0.0486,-0.1329,-0.7045,0.140,0.027,0.842,85
100-0,-0.6953,0.0480,-0.1346,-0.7043,0.125,0.032,0.835,85
100-0,-0.6951,0.0470,-0.1372,-0.7040,0.133,0.036,0.831,85
100-0,-0.6951,0.0464,-0.1389,-0.7038,0.130,0.036,0.828,85
100-0,-0.6949,0.0455,-0.1414,-0.7035,0.120,0.044,0.824,85
100-0,-0.6948,0.0449,-0.1431,-0.7033,0.116,0.050,0.830,85
100-0,-0.6946,0.0440,-0.1457,-0.7031,0.109,0.040,0.841,85
100-0,-0.6943,0.0431,-0.1481,-0.7028,0.094,0.043,0.836,85
100-0,-0.6941,0.0425,-0.1498,-0.7027,0.102,0.050,0.841,85
100-0,-0.6939,0.0417,-0.1522,-0.7025,0.112,0.046,0.847,85
100-0,-0.6937,0.0411,-0.1539,-0.7024,0.108,0.052,0.852,85
100-0,-0.6934,0.0403,-0.1562,-0.7022,0.123,0.060,0.853,85
100-0,-0.6931,0.0396,-0.1586,-0.7020,0.122,0.068,0.850,85
100-0,-0.6928,0.0391,-0.1602,-0.7019,0.121,0.090,0.852,85
100-0,-0.6926,0.0386,-0.1617,-0.7017,0.136,0.100,0.855,85
100-0,-0.6924,0.0378,-0.1640,-0.7015,0.128,0.140,0.857,85
100-0,-0.6921,0.0371,-0.1662,-0.7013,0.121,0.176,0.872,85
100-0,-0.6919,0.0366,-0.1677,-0.7011,0.102,0.200,0.883,85
100-0,-0.6918,0.0359,-0.1699,-0.7008,0.087,0.236,0.906,85
100-0,-0.6917,0.0355,-0.1713,-0.7006,0.079,0.255,0.921,85
100-0,-0.6916,0.0348,-0.1734,-0.7002,0.076,0.267,0.944,85
100-0,-0.6916,0.0343,-0.1748,-0.6999,0.049,0.279,0.962,85
100-0,-0.6917,0.0337,-0.1768,-0.6993,0.039,0.291,0.988,85
100-0,-0.6918,0.0333,-0.1781,-0.6989,0.010,0.299,0.984,85
100-0,-0.6920,0.0327,-0.1801,-0.6982,-0.012,0.301,1.001,85
100-0,-0.6922,0.0321,-0.1820,-0.6975,-0.048,0.308,1.005,85
100-0,-0.6924,0.0318,-0.1833,-0.6970,-0.063,0.299,1.014,85
100-0,-0.6927,0.0312,-0.1852,-0.6962,-0.093,0.288,1.022,85
